File_Path,Labels
./vgg_face2/n001242/0134_01.jpg,1
./vgg_face2/n001242/0019_01.jpg,1
./vgg_face2/n001242/0656_01.jpg,1
./vgg_face2/n001242/0308_01.jpg,1
./vgg_face2/n001242/0189_02.jpg,1
./vgg_face2/n001242/0248_01.jpg,1
./vgg_face2/n001242/0193_03.jpg,1
./vgg_face2/n001242/0304_01.jpg,1
./vgg_face2/n001242/0640_01.jpg,1
./vgg_face2/n001242/0084_01.jpg,1
./vgg_face2/n001242/0465_01.jpg,1
./vgg_face2/n001242/0223_01.jpg,1
./vgg_face2/n001242/0466_01.jpg,1
./vgg_face2/n001242/0438_02.jpg,1
./vgg_face2/n001242/0461_01.jpg,1
./vgg_face2/n001242/0102_01.jpg,1
./vgg_face2/n001242/0016_01.jpg,1
./vgg_face2/n001242/0232_01.jpg,1
./vgg_face2/n001242/0667_04.jpg,1
./vgg_face2/n001242/0432_01.jpg,1
./vgg_face2/n001242/0226_02.jpg,1
./vgg_face2/n001242/0227_01.jpg,1
./vgg_face2/n001242/0022_01.jpg,1
./vgg_face2/n001242/0407_01.jpg,1
./vgg_face2/n001242/0230_01.jpg,1
./vgg_face2/n001242/0417_01.jpg,1
./vgg_face2/n001242/0396_03.jpg,1
./vgg_face2/n001242/0518_01.jpg,1
./vgg_face2/n001242/0191_01.jpg,1
./vgg_face2/n001242/0322_01.jpg,1
./vgg_face2/n001242/0562_01.jpg,1
./vgg_face2/n001242/0239_03.jpg,1
./vgg_face2/n001242/0451_01.jpg,1
./vgg_face2/n001242/0205_05.jpg,1
./vgg_face2/n001242/0115_01.jpg,1
./vgg_face2/n001242/0652_01.jpg,1
./vgg_face2/n001242/0420_01.jpg,1
./vgg_face2/n001242/0476_01.jpg,1
./vgg_face2/n001242/0222_01.jpg,1
./vgg_face2/n001242/0578_03.jpg,1
./vgg_face2/n001242/0244_02.jpg,1
./vgg_face2/n001242/0575_02.jpg,1
./vgg_face2/n001242/0013_03.jpg,1
./vgg_face2/n001242/0477_01.jpg,1
./vgg_face2/n001242/0253_01.jpg,1
./vgg_face2/n001242/0170_01.jpg,1
./vgg_face2/n001242/0269_01.jpg,1
./vgg_face2/n001242/0373_01.jpg,1
./vgg_face2/n001242/0044_01.jpg,1
./vgg_face2/n001242/0176_01.jpg,1
./vgg_face2/n001242/0271_01.jpg,1
./vgg_face2/n001242/0487_01.jpg,1
./vgg_face2/n001242/0164_01.jpg,1
./vgg_face2/n001242/0155_01.jpg,1
./vgg_face2/n001242/0546_02.jpg,1
./vgg_face2/n001242/0509_01.jpg,1
./vgg_face2/n001242/0260_01.jpg,1
./vgg_face2/n001242/0303_01.jpg,1
./vgg_face2/n001242/0140_01.jpg,1
./vgg_face2/n001242/0112_01.jpg,1
./vgg_face2/n001242/0027_01.jpg,1
./vgg_face2/n001242/0644_01.jpg,1
./vgg_face2/n001242/0068_01.jpg,1
./vgg_face2/n001242/0469_03.jpg,1
./vgg_face2/n001242/0418_03.jpg,1
./vgg_face2/n001242/0309_02.jpg,1
./vgg_face2/n001242/0226_01.jpg,1
./vgg_face2/n001242/0092_01.jpg,1
./vgg_face2/n001242/0323_01.jpg,1
./vgg_face2/n001242/0243_02.jpg,1
./vgg_face2/n001242/0315_01.jpg,1
./vgg_face2/n001242/0236_01.jpg,1
